,energy,playlist_genre
7711,0.939,latin
7712,0.777,latin
7713,0.689,latin
7714,0.88,latin
7715,0.739,latin
7716,0.856,latin
7717,0.871,latin
7718,0.914,latin
7719,0.585,latin
7720,0.6,latin
7721,0.678,latin
7722,0.866,latin
7723,0.74,latin
7724,0.788,latin
7725,0.863,latin
7726,0.961,latin
7744,0.946,latin
7745,0.955,latin
7746,0.67,latin
7747,0.877,latin
7748,0.904,latin
7749,0.984,latin
7750,0.919,latin
7751,0.635,latin
7764,0.837,latin
7765,0.772,latin
7766,0.84,latin
7767,0.945,latin
7771,0.697,latin
7772,0.724,latin
7773,0.891,latin
7774,0.865,latin
7775,0.86,latin
7776,0.933,latin
7777,0.694,latin
7778,0.753,latin
7779,0.706,latin
7780,0.876,latin
7781,0.636,latin
7782,0.793,latin
7783,0.888,latin
7784,0.837,latin
7785,0.512,latin
7786,0.626,latin
7787,0.594,latin
7788,0.73,latin
7789,0.528,latin
7790,0.536,latin
7791,0.538,latin
7792,0.735,latin
7793,0.674,latin
7794,0.841,latin
7795,0.853,latin
7796,0.699,latin
7797,0.53,latin
7798,0.829,latin
7799,0.556,latin
7800,0.798,latin
7801,0.702,latin
7802,0.514,latin
7803,0.895,latin
7804,0.765,latin
7805,0.837,latin
7806,0.792,latin
7807,0.836,latin
7808,0.699,latin
7809,0.449,latin
7810,0.5,latin
7811,0.58,latin
7846,0.705,latin
7847,0.725,latin
7848,0.69,latin
7849,0.978,latin
7850,0.703,latin
7851,0.652,latin
7852,0.908,latin
7853,0.818,latin
7854,0.787,latin
7855,0.69,latin
7856,0.626,latin
7857,0.894,latin
7858,0.652,latin
7859,0.697,latin
7860,0.613,latin
7861,0.936,latin
7862,0.674,latin
7863,0.81,latin
7864,0.605,latin
7865,0.681,latin
7866,0.66,latin
7867,0.379,latin
7868,0.601,latin
7899,0.913,latin
7900,0.76,latin
7901,0.654,latin
7902,0.613,latin
7903,0.231,latin
7904,0.547,latin
7905,0.952,latin
7906,0.814,latin
7907,0.52,latin
7908,0.626,latin
7909,0.573,latin
7910,0.554,latin
7911,0.436,latin
7912,0.681,latin
7914,0.895,latin
7915,0.354,latin
7916,0.812,latin
7918,0.68,latin
7919,0.449,latin
7920,0.596,latin
7921,0.802,latin
7922,0.815,latin
7923,0.383,latin
7924,0.695,latin
7925,0.933,latin
7926,0.768,latin
7927,0.664,latin
7928,0.729,latin
7929,0.905,latin
7930,0.706,latin
7931,0.581,latin
7932,0.498,latin
7933,0.723,latin
7934,0.719,latin
7935,0.465,latin
7936,0.672,latin
7937,0.757,latin
7938,0.691,latin
7939,0.536,latin
7941,0.418,latin
7949,0.775,latin
7963,0.658,latin
7977,0.762,latin
7978,0.811,latin
7979,0.712,latin
7981,0.637,latin
7982,0.56,latin
7983,0.627,latin
7984,0.867,latin
7985,0.821,latin
7986,0.903,latin
7988,0.648,latin
7989,0.839,latin
7990,0.823,latin
7991,0.755,latin
7992,0.53,latin
7993,0.574,latin
7997,0.689,latin
7998,0.64,latin
7999,0.842,latin
8000,0.528,latin
8001,0.689,latin
8002,0.698,latin
8003,0.893,latin
8004,0.81,latin
8009,0.702,latin
8013,0.82,latin
8014,0.731,latin
8015,0.822,latin
8016,0.756,latin
8017,0.754,latin
8018,0.726,latin
8019,0.74,latin
8020,0.584,latin
8021,0.805,latin
8022,0.507,latin
8023,0.925,latin
8024,0.873,latin
8025,0.687,latin
8026,0.786,latin
8027,0.704,latin
8028,0.841,latin
8029,0.88,latin
8030,0.786,latin
8031,0.794,latin
8032,0.693,latin
8033,0.748,latin
8034,0.725,latin
8037,0.506,latin
8038,0.588,latin
8039,0.97,latin
8040,0.865,latin
8041,0.822,latin
8042,0.407,latin
8043,0.786,latin
8044,0.799,latin
8045,0.894,latin
8046,0.794,latin
8048,0.895,latin
8049,0.897,latin
8050,0.796,latin
8053,0.812,latin
8054,0.722,latin
8055,0.708,latin
8056,0.846,latin
8057,0.848,latin
8058,0.866,latin
8059,0.506,latin
8060,0.629,latin
8061,0.907,latin
8110,0.88,latin
8261,0.74,latin
8262,0.771,latin
8263,0.502,latin
8264,0.752,latin
8265,0.445,latin
8266,0.616,latin
8267,0.468,latin
8268,0.791,latin
8269,0.676,latin
8271,0.713,latin
8272,0.787,latin
8273,0.832,latin
8274,0.86,latin
8287,0.588,latin
8290,0.646,latin
8291,0.761,latin
8292,0.721,latin
8293,0.74,latin
8294,0.772,latin
8297,0.782,latin
8298,0.71,latin
8299,0.647,latin
8300,0.382,latin
8301,0.791,latin
8304,0.869,latin
8305,0.832,latin
8306,0.863,latin
8307,0.716,latin
8308,0.791,latin
8309,0.626,latin
8310,0.5,latin
8311,0.771,latin
8312,0.766,latin
8313,0.883,latin
8314,0.808,latin
8315,0.648,latin
8316,0.701,latin
8320,0.665,latin
8321,0.803,latin
8322,0.694,latin
8323,0.713,latin
8324,0.695,latin
8325,0.825,latin
8326,0.748,latin
8327,0.611,latin
8339,0.572,latin
8393,0.633,latin
8394,0.696,latin
8395,0.798,latin
8396,0.815,latin
8397,0.44,latin
8398,0.621,latin
8405,0.879,latin
8456,0.579,latin
8457,0.867,latin
8458,0.903,latin
8459,0.836,latin
8465,0.851,latin
8466,0.575,latin
8467,0.651,latin
8468,0.819,latin
8469,0.697,latin
8470,0.745,latin
8471,0.799,latin
8472,0.797,latin
8473,0.822,latin
8474,0.805,latin
8475,0.805,latin
8483,0.872,latin
8484,0.691,latin
8485,0.762,latin
8486,0.811,latin
8487,0.84,latin
8488,0.868,latin
8489,0.55,latin
8490,0.821,latin
8491,0.907,latin
8492,0.907,latin
8493,0.733,latin
8494,0.92,latin
8495,0.806,latin
8496,0.917,latin
8497,0.836,latin
8498,0.732,latin
8499,0.906,latin
8501,0.731,latin
8502,0.624,latin
8503,0.876,latin
8504,0.603,latin
8505,0.893,latin
8506,0.865,latin
8509,0.769,latin
8510,0.768,latin
8511,0.789,latin
8512,0.779,latin
8513,0.901,latin
8514,0.849,latin
8515,0.891,latin
8516,0.689,latin
8519,0.755,latin
8520,0.76,latin
8521,0.682,latin
8522,0.777,latin
8523,0.851,latin
8524,0.918,latin
8525,0.756,latin
8526,0.869,latin
8527,0.847,latin
8528,0.829,latin
8529,0.819,latin
8530,0.838,latin
8531,0.758,latin
8532,0.696,latin
8534,0.72,latin
8535,0.82,latin
8536,0.719,latin
8537,0.802,latin
8538,0.692,latin
8539,0.544,latin
8540,0.638,latin
8541,0.47,latin
8542,0.647,latin
8543,0.684,latin
8544,0.79,latin
8545,0.801,latin
8546,0.672,latin
8547,0.863,latin
8548,0.514,latin
8549,0.554,latin
8550,0.63,latin
8551,0.715,latin
8552,0.773,latin
8553,0.62,latin
8554,0.752,latin
8555,0.831,latin
8556,0.629,latin
8561,0.717,latin
8562,0.624,latin
8563,0.468,latin
8564,0.541,latin
8565,0.793,latin
8566,0.673,latin
8567,0.628,latin
8568,0.815,latin
8569,0.802,latin
8570,0.56,latin
8571,0.698,latin
8572,0.754,latin
8573,0.722,latin
8574,0.596,latin
8575,0.617,latin
8576,0.773,latin
8577,0.747,latin
8578,0.757,latin
8579,0.712,latin
8580,0.783,latin
8581,0.665,latin
8582,0.786,latin
8583,0.655,latin
8584,0.683,latin
8585,0.736,latin
8586,0.661,latin
8587,0.648,latin
8588,0.894,latin
8589,0.675,latin
8590,0.774,latin
8591,0.776,latin
8592,0.709,latin
8593,0.675,latin
8594,0.743,latin
8598,0.601,latin
8599,0.83,latin
8600,0.549,latin
8601,0.839,latin
8602,0.805,latin
8603,0.803,latin
8671,0.408,latin
8672,0.568,latin
8673,0.664,latin
8674,0.663,latin
8678,0.883,latin
8686,0.842,latin
8687,0.79,latin
8688,0.735,latin
8689,0.644,latin
8690,0.748,latin
8691,0.434,latin
8692,0.685,latin
8693,0.64,latin
8694,0.643,latin
8695,0.917,latin
8696,0.667,latin
8697,0.705,latin
8698,0.612,latin
8699,0.717,latin
8700,0.494,latin
8701,0.632,latin
8702,0.8,latin
8703,0.732,latin
8704,0.711,latin
8705,0.774,latin
8706,0.712,latin
8707,0.614,latin
8708,0.553,latin
8709,0.641,latin
8710,0.859,latin
8711,0.646,latin
8712,0.43,latin
8713,0.568,latin
8714,0.543,latin
8715,0.506,latin
8716,0.632,latin
8717,0.537,latin
8718,0.722,latin
8719,0.521,latin
8720,0.556,latin
8721,0.723,latin
8722,0.686,latin
8723,0.768,latin
8724,0.61,latin
8725,0.648,latin
8726,0.725,latin
8727,0.614,latin
8728,0.783,latin
8729,0.69,latin
8730,0.823,latin
8731,0.48,latin
8732,0.552,latin
8733,0.853,latin
8734,0.521,latin
8735,0.635,latin
8736,0.568,latin
8737,0.653,latin
8738,0.706,latin
8739,0.626,latin
8740,0.625,latin
8744,0.716,latin
8745,0.719,latin
8746,0.573,latin
8747,0.578,latin
8748,0.663,latin
8749,0.854,latin
8750,0.529,latin
8751,0.471,latin
8752,0.791,latin
8762,0.562,latin
8763,0.578,latin
8764,0.649,latin
8765,0.631,latin
8766,0.58,latin
8767,0.844,latin
9237,0.779,latin
9258,0.799,latin
9262,0.771,latin
9263,0.873,latin
9266,0.731,latin
9267,0.612,latin
9268,0.835,latin
9269,0.919,latin
9270,0.752,latin
9271,0.74,latin
9272,0.684,latin
9273,0.645,latin
9274,0.776,latin
9275,0.868,latin
9276,0.828,latin
9277,0.926,latin
9278,0.732,latin
9279,0.894,latin
9280,0.783,latin
9290,0.657,latin
9291,0.745,latin
9292,0.808,latin
9293,0.699,latin
9294,0.929,latin
9295,0.477,latin
9296,0.626,latin
9297,0.879,latin
9298,0.73,latin
9299,0.911,latin
9300,0.892,latin
9301,0.912,latin
9305,0.757,latin
9306,0.778,latin
9307,0.741,latin
9308,0.954,latin
9309,0.565,latin
9310,0.954,latin
9316,0.699,latin
9317,0.801,latin
9318,0.768,latin
9319,0.944,latin
9320,0.903,latin
9321,0.772,latin
9322,0.859,latin
9323,0.823,latin
9324,0.829,latin
9325,0.711,latin
9326,0.773,latin
9327,0.878,latin
9328,0.679,latin
9329,0.608,latin
10688,0.582,latin
10705,0.659,latin
10706,0.602,latin
10707,0.569,latin
10708,0.768,latin
10709,0.687,latin
10710,0.81,latin
10711,0.777,latin
10712,0.824,latin
10713,0.509,latin
10714,0.781,latin
10715,0.866,latin
10716,0.863,latin
10717,0.874,latin
10718,0.725,latin
10719,0.617,latin
10720,0.879,latin
10721,0.748,latin
10722,0.86,latin
10723,0.672,latin
10724,0.748,latin
10725,0.644,latin
10726,0.781,latin
10727,0.792,latin
10728,0.765,latin
10729,0.651,latin
10730,0.875,latin
10731,0.539,latin
10732,0.786,latin
10733,0.858,latin
10734,0.698,latin
10735,0.618,latin
10736,0.722,latin
10737,0.774,latin
10738,0.653,latin
10739,0.955,latin
10740,0.671,latin
10741,0.745,latin
10742,0.803,latin
10743,0.646,latin
10744,0.78,latin
10745,0.825,latin
10746,0.807,latin
10747,0.854,latin
10748,0.888,latin
10749,0.699,latin
10750,0.835,latin
10751,0.674,latin
10752,0.837,latin
10753,0.85,latin
10754,0.796,latin
10755,0.896,latin
10756,0.907,latin
10757,0.835,latin
10758,0.566,latin
10759,0.843,latin
10760,0.662,latin
10761,0.801,latin
10762,0.762,latin
10763,0.63,latin
10764,0.755,latin
10957,0.818,latin
10958,0.799,latin
10959,0.6,latin
10960,0.648,latin
10961,0.873,latin
10962,0.723,latin
10963,0.635,latin
10964,0.633,latin
10975,0.828,latin
10976,0.627,latin
10977,0.743,latin
10978,0.701,latin
10979,0.848,latin
10980,0.621,latin
10981,0.767,latin
10982,0.668,latin
10983,0.62,latin
10984,0.756,latin
11052,0.63,latin
11053,0.802,latin
11054,0.713,latin
11055,0.682,latin
11056,0.631,latin
11057,0.641,latin
11058,0.49,latin
11059,0.815,latin
11069,0.838,latin
11070,0.507,latin
11071,0.761,latin
11072,0.714,latin
11073,0.649,latin
11074,0.588,latin
11075,0.799,latin
11076,0.724,latin
11077,0.836,latin
11078,0.848,latin
11079,0.564,latin
11080,0.588,latin
11081,0.759,latin
11082,0.563,latin
11083,0.652,latin
11084,0.792,latin
11085,0.818,latin
11086,0.727,latin
11087,0.743,latin
11088,0.785,latin
11089,0.739,latin
11090,0.831,latin
11091,0.565,latin
11092,0.754,latin
11093,0.818,latin
11094,0.906,latin
11095,0.787,latin
11096,0.565,latin
11097,0.7,latin
11443,0.869,latin
11786,0.678,latin
11799,0.648,latin
11801,0.709,latin
11802,0.787,latin
11803,0.844,latin
11804,0.814,latin
11805,0.734,latin
11806,0.647,latin
11807,0.888,latin
11808,0.734,latin
11809,0.743,latin
11810,0.771,latin
11811,0.603,latin
11812,0.872,latin
11813,0.583,latin
11814,0.815,latin
11815,0.517,latin
11816,0.667,latin
11817,0.425,latin
11818,0.911,latin
11819,0.979,latin
11820,0.932,latin
11821,0.81,latin
11822,0.727,latin
11823,0.786,latin
11824,0.814,latin
11825,0.754,latin
11826,0.871,latin
11827,0.757,latin
11828,0.534,latin
11829,0.911,latin
11830,0.623,latin
11831,0.734,latin
11832,0.853,latin
11833,0.907,latin
11834,0.938,latin
11835,0.769,latin
11836,0.815,latin
11837,0.751,latin
11838,0.735,latin
11839,0.928,latin
11840,0.882,latin
11841,0.687,latin
11842,0.699,latin
11843,0.861,latin
11844,0.964,latin
11845,0.278,latin
11846,0.808,latin
11847,0.53,latin
11848,0.661,latin
11849,0.669,latin
11850,0.215,latin
11851,0.923,latin
11852,0.702,latin
11853,0.582,latin
11854,0.58,latin
11855,0.78,latin
11856,0.639,latin
11857,0.839,latin
11858,0.758,latin
11859,0.868,latin
11860,0.572,latin
11861,0.744,latin
11862,0.955,latin
11863,0.71,latin
11864,0.852,latin
11865,0.784,latin
11866,0.766,latin
11867,0.944,latin
11868,0.65,latin
11869,0.473,latin
11870,0.683,latin
11872,0.924,latin
11873,0.769,latin
11874,0.785,latin
11875,0.572,latin
11876,0.872,latin
11877,0.664,latin
11878,0.872,latin
11879,0.879,latin
11892,0.466,latin
11893,0.545,latin
11894,0.926,latin
11901,0.667,latin
11902,0.953,latin
11903,0.558,latin
11904,0.766,latin
11905,0.853,latin
11906,0.805,latin
11907,0.467,latin
11908,0.78,latin
11909,0.906,latin
11910,0.264,latin
11918,0.715,latin
11920,0.775,latin
11928,0.789,latin
11930,0.669,latin
11931,0.584,latin
12006,0.802,latin
12019,0.692,latin
12026,0.596,latin
12027,0.702,latin
12028,0.68,latin
12029,0.664,latin
12030,0.711,latin
12031,0.749,latin
12032,0.602,latin
12033,0.921,latin
12034,0.638,latin
12036,0.791,latin
12037,0.902,latin
12038,0.843,latin
12109,0.788,latin
12111,0.823,latin
12112,0.939,latin
12113,0.903,latin
12149,0.809,latin
12150,0.779,latin
12151,0.877,latin
12152,0.779,latin
12167,0.609,latin
12168,0.81,latin
12169,0.615,latin
12170,0.667,latin
12171,0.904,latin
12172,0.779,latin
12173,0.729,latin
12174,0.939,latin
12175,0.639,latin
12181,0.599,latin
12182,0.682,latin
12183,0.708,latin
12184,0.704,latin
12185,0.775,latin
12186,0.706,latin
12187,0.838,latin
12196,0.656,latin
12197,0.919,latin
12198,0.813,latin
12199,0.929,latin
12200,0.989,latin
12201,0.809,latin
12202,0.551,latin
12246,0.897,latin
12247,0.722,latin
12257,0.986,latin
12260,0.897,latin
12261,0.842,latin
12262,0.652,latin
12263,0.616,latin
12264,0.678,latin
12265,0.951,latin
12266,0.68,latin
12267,0.751,latin
12268,0.702,latin
12269,0.576,latin
12270,0.873,latin
12271,0.82,latin
12276,0.809,latin
12277,0.889,latin
12278,0.942,latin
12279,0.845,latin
12280,0.855,latin
12281,0.957,latin
12282,0.921,latin
12283,0.823,latin
12284,0.496,latin
12285,0.758,latin
12286,0.765,latin
12287,0.605,latin
12288,0.828,latin
12289,0.718,latin
12290,0.587,latin
12291,0.747,latin
12292,0.748,latin
12293,0.459,latin
12294,0.535,latin
12295,0.437,latin
12296,0.673,latin
12311,0.699,latin
12360,0.764,latin
12368,0.72,latin
12369,0.742,latin
12370,0.476,latin
12373,0.46,latin
12374,0.688,latin
12375,0.84,latin
12376,0.82,latin
12377,0.528,latin
12378,0.673,latin
12379,0.551,latin
12380,0.876,latin
12381,0.834,latin
12382,0.508,latin
12383,0.841,latin
12384,0.661,latin
12385,0.69,latin
12386,0.623,latin
12387,0.693,latin
12388,0.723,latin
12389,0.652,latin
12390,0.758,latin
12391,0.727,latin
12392,0.523,latin
12393,0.702,latin
12394,0.738,latin
12395,0.747,latin
12396,0.648,latin
12397,0.759,latin
12398,0.681,latin
12399,0.891,latin
12400,0.769,latin
12401,0.724,latin
12402,0.667,latin
12403,0.604,latin
12404,0.698,latin
12405,0.579,latin
12406,0.623,latin
12407,0.703,latin
12408,0.562,latin
12409,0.511,latin
12410,0.556,latin
12411,0.887,latin
12412,0.567,latin
12413,0.752,latin
12414,0.717,latin
12415,0.91,latin
12416,0.746,latin
12417,0.692,latin
12418,0.677,latin
12419,0.74,latin
12420,0.689,latin
12421,0.652,latin
12422,0.747,latin
12423,0.595,latin
12424,0.688,latin
12425,0.896,latin
12426,0.764,latin
12427,0.845,latin
12428,0.787,latin
12429,0.769,latin
12430,0.678,latin
12565,0.776,latin
12566,0.632,latin
12567,0.57,latin
12568,0.805,latin
12569,0.781,latin
12570,0.483,latin
12571,0.678,latin
12572,0.629,latin
13639,0.878,latin
13640,0.602,latin
13643,0.742,latin
13644,0.631,latin
13645,0.434,latin
13646,0.8,latin
13647,0.783,latin
13654,0.733,latin
13655,0.788,latin
13656,0.811,latin
13657,0.702,latin
13658,0.746,latin
13659,0.578,latin
13660,0.863,latin
13661,0.874,latin
13662,0.821,latin
13663,0.778,latin
13664,0.967,latin
13665,0.813,latin
13666,0.63,latin
13667,0.493,latin
13668,0.6,latin
13669,0.304,latin
13670,0.791,latin
13671,0.573,latin
13672,0.862,latin
13673,0.343,latin
13674,0.828,latin
13675,0.683,latin
13676,0.706,latin
13677,0.859,latin
13678,0.503,latin
13679,0.639,latin
13680,0.8,latin
13681,0.557,latin
13682,0.545,latin
13683,0.307,latin
13684,0.534,latin
13685,0.558,latin
13686,0.863,latin
13687,0.877,latin
13688,0.73,latin
13689,0.867,latin
13690,0.902,latin
13691,0.839,latin
13692,0.574,latin
13693,0.824,latin
13694,0.738,latin
13695,0.615,latin
13696,0.593,latin
13697,0.46,latin
13698,0.87,latin
13699,0.542,latin
13700,0.804,latin
13701,0.829,latin
13702,0.624,latin
13703,0.781,latin
13704,0.434,latin
13705,0.795,latin
13706,0.623,latin
13707,0.582,latin
13708,0.822,latin
13709,0.847,latin
13710,0.88,latin
13711,0.677,latin
13712,0.659,latin
13713,0.455,latin
13714,0.886,latin
13715,0.797,latin
13716,0.433,latin
13717,0.773,latin
13718,0.604,latin
13719,0.912,latin
13720,0.831,latin
13721,0.698,latin
13722,0.842,latin
13723,0.686,latin
13724,0.832,latin
13725,0.763,latin
13726,0.836,latin
13733,0.8,latin
13734,0.681,latin
13735,0.499,latin
13736,0.688,latin
13737,0.671,latin
13738,0.617,latin
14043,0.939,latin
14071,0.826,latin
14072,0.755,latin
14073,0.853,latin
14074,0.858,latin
14075,0.881,latin
14076,0.648,latin
14077,0.681,latin
14078,0.883,latin
14079,0.78,latin
14080,0.838,latin
14081,0.851,latin
14082,0.929,latin
14083,0.84,latin
14084,0.863,latin
14085,0.676,latin
14087,0.821,latin
14088,0.689,latin
14089,0.751,latin
14090,0.747,latin
14091,0.877,latin
14092,0.766,latin
14093,0.859,latin
14094,0.901,latin
14095,0.835,latin
14096,0.734,latin
14097,0.872,latin
14098,0.719,latin
14099,0.735,latin
14100,0.738,latin
14101,0.869,latin
14102,0.937,latin
14103,0.792,latin
14104,0.793,latin
14105,0.83,latin
14106,0.948,latin
14107,0.785,latin
14108,0.566,latin
14109,0.912,latin
14110,0.844,latin
14111,0.812,latin
14112,0.892,latin
14113,0.532,latin
14114,0.855,latin
14115,0.879,latin
14116,0.952,latin
14117,0.901,latin
14118,0.741,latin
14119,0.83,latin
14120,0.727,latin
14121,0.748,latin
14122,0.804,latin
14123,0.911,latin
14124,0.874,latin
14125,0.889,latin
14126,0.794,latin
14127,0.812,latin
14128,0.815,latin
14129,0.772,latin
14130,0.845,latin
14131,0.842,latin
14132,0.837,latin
14133,0.954,latin
14134,0.881,latin
14135,0.877,latin
14136,0.87,latin
14137,0.785,latin
14138,0.838,latin
14139,0.817,latin
14140,0.892,latin
14141,0.962,latin
14142,0.739,latin
14143,0.917,latin
14144,0.776,latin
14145,0.798,latin
14146,0.817,latin
14147,0.91,latin
14148,0.83,latin
14149,0.727,latin
14150,0.764,latin
14151,0.836,latin
14152,0.666,latin
14153,0.758,latin
14154,0.834,latin
14155,0.929,latin
14156,0.927,latin
14157,0.896,latin
14158,0.843,latin
14159,0.837,latin
14160,0.819,latin
14161,0.917,latin
14162,0.903,latin
14163,0.882,latin
14164,0.788,latin
14165,0.664,latin
14166,0.625,latin
14167,0.926,latin
14168,0.706,latin
14169,0.775,latin
14170,0.56,latin
14171,0.796,latin
14172,0.862,latin
14173,0.557,latin
14174,0.682,latin
14175,0.594,latin
14176,0.677,latin
14177,0.899,latin
14178,0.728,latin
14179,0.858,latin
14180,0.528,latin
14181,0.834,latin
14182,0.831,latin
14183,0.772,latin
14184,0.631,latin
14185,0.484,latin
14186,0.689,latin
14187,0.655,latin
14188,0.853,latin
14189,0.75,latin
14190,0.7,latin
14191,0.876,latin
14192,0.736,latin
14193,0.905,latin
14194,0.862,latin
14195,0.793,latin
14196,0.635,latin
14197,0.738,latin
14198,0.468,latin
14199,0.903,latin
14200,0.673,latin
14201,0.87,latin
14202,0.781,latin
14203,0.705,latin
14204,0.852,latin
14205,0.561,latin
14206,0.73,latin
14207,0.651,latin
14208,0.805,latin
14209,0.62,latin
14210,0.606,latin
14211,0.865,latin
14212,0.913,latin
14213,0.814,latin
14214,0.778,latin
14215,0.5,latin
14216,0.647,latin
14217,0.713,latin
14224,0.8,latin
14225,0.787,latin
14226,0.723,latin
14227,0.731,latin
14228,0.616,latin
14229,0.835,latin
14230,0.919,latin
14276,0.807,latin
14277,0.68,latin
14283,0.689,latin
14284,0.723,latin
14285,0.961,latin
14286,0.885,latin
14287,0.68,latin
14309,0.808,latin
14315,0.869,latin
14316,0.524,latin
14317,0.871,latin
14318,0.642,latin
14319,0.836,latin
14320,0.828,latin
14321,0.83,latin
14322,0.707,latin
14329,0.724,latin
14330,0.765,latin
14331,0.693,latin
14332,0.642,latin
14333,0.865,latin
14334,0.743,latin
15176,0.537,latin
15177,0.847,latin
15178,0.556,latin
15179,0.615,latin
15180,0.914,latin
15181,0.679,latin
15182,0.647,latin
15183,0.672,latin
15184,0.553,latin
15185,0.681,latin
15211,0.952,latin
15212,0.802,latin
15213,0.896,latin
15214,0.727,latin
15215,0.878,latin
15216,0.758,latin
15217,0.556,latin
15218,0.705,latin
15219,0.9,latin
15220,0.689,latin
15221,0.631,latin
15222,0.613,latin
15223,0.845,latin
15224,0.856,latin
15225,0.587,latin
15226,0.844,latin
15227,0.725,latin
15228,0.926,latin
15229,0.96,latin
15230,0.935,latin
15231,0.734,latin
15232,0.911,latin
15233,0.745,latin
15234,0.854,latin
15235,0.701,latin
15236,0.867,latin
15237,0.629,latin
15238,0.69,latin
15239,0.924,latin
15240,0.78,latin
15241,0.918,latin
15242,0.856,latin
15243,0.803,latin
15249,0.792,latin
15250,0.899,latin
15251,0.868,latin
15252,0.929,latin
15253,0.749,latin
15254,0.661,latin
15255,0.826,latin
15256,0.838,latin
15257,0.871,latin
15258,0.947,latin
15259,0.944,latin
15260,0.872,latin
15261,0.845,latin
15332,0.761,latin
15333,0.567,latin
15334,0.839,latin
15335,0.884,latin
15352,0.762,latin
15353,0.809,latin
15354,0.784,latin
15355,0.759,latin
15356,0.944,latin
15357,0.962,latin
15358,0.618,latin
15362,0.702,latin
15376,0.535,latin
15377,0.758,latin
15378,0.73,latin
15379,0.571,latin
15380,0.733,latin
15381,0.737,latin
15382,0.61,latin
15383,0.894,latin
15384,0.793,latin
15412,0.733,latin
15413,0.84,latin
15414,0.845,latin
15415,0.486,latin
15416,0.678,latin
15417,0.494,latin
15418,0.745,latin
15419,0.828,latin
15420,0.707,latin
15421,0.801,latin
15422,0.856,latin
15423,0.703,latin
15424,0.553,latin
15425,0.93,latin
15426,0.82,latin
