,danceability,playlist_genre
5348,0.765,latin
5349,0.768,latin
5350,0.676,latin
5351,0.865,latin
5352,0.58,latin
5353,0.717,latin
5355,0.902,latin
5357,0.822,latin
5358,0.818,latin
5359,0.672,latin
5360,0.796,latin
5365,0.596,latin
5366,0.694,latin
5367,0.851,latin
5368,0.659,latin
5369,0.822,latin
5382,0.799,latin
5391,0.505,latin
5392,0.643,latin
5393,0.755,latin
5394,0.745,latin
5395,0.847,latin
5396,0.617,latin
5397,0.891,latin
5398,0.511,latin
5399,0.707,latin
5401,0.739,latin
5405,0.643,latin
5414,0.653,latin
5415,0.735,latin
5428,0.843,latin
5434,0.613,latin
5455,0.741,latin
5456,0.73,latin
5457,0.807,latin
5458,0.704,latin
5459,0.634,latin
5460,0.731,latin
5461,0.73,latin
5464,0.752,latin
5465,0.749,latin
5466,0.777,latin
5467,0.788,latin
5471,0.792,latin
5476,0.642,latin
5477,0.725,latin
5478,0.832,latin
5479,0.695,latin
5480,0.771,latin
5481,0.703,latin
5482,0.799,latin
5483,0.788,latin
5484,0.459,latin
5485,0.691,latin
5486,0.77,latin
5487,0.643,latin
5497,0.694,latin
5498,0.863,latin
5499,0.846,latin
5500,0.893,latin
5508,0.753,latin
5512,0.679,latin
5513,0.734,latin
5515,0.862,latin
5518,0.807,latin
5519,0.789,latin
5520,0.705,latin
5521,0.801,latin
5522,0.783,latin
5523,0.828,latin
5528,0.79,latin
5532,0.723,latin
5533,0.796,latin
5534,0.834,latin
5535,0.787,latin
5536,0.727,latin
5537,0.864,latin
5538,0.745,latin
5539,0.69,latin
5540,0.847,latin
5541,0.694,latin
5542,0.831,latin
5543,0.77,latin
5544,0.741,latin
5545,0.804,latin
5546,0.737,latin
5549,0.836,latin
5550,0.806,latin
5551,0.77,latin
5553,0.805,latin
5554,0.66,latin
5555,0.787,latin
5556,0.617,latin
5557,0.767,latin
5558,0.805,latin
5561,0.702,latin
5568,0.806,latin
5569,0.564,latin
5674,0.824,latin
5675,0.839,latin
5676,0.781,latin
5681,0.61,latin
5682,0.725,latin
5683,0.568,latin
5684,0.803,latin
5685,0.681,latin
5686,0.594,latin
5687,0.704,latin
5688,0.877,latin
5689,0.677,latin
5690,0.788,latin
5691,0.819,latin
5692,0.783,latin
5693,0.809,latin
5694,0.893,latin
5695,0.829,latin
5696,0.865,latin
5697,0.844,latin
5698,0.623,latin
5699,0.754,latin
5700,0.738,latin
5701,0.813,latin
5702,0.873,latin
5703,0.746,latin
5704,0.828,latin
5705,0.947,latin
5706,0.918,latin
5707,0.836,latin
5708,0.626,latin
5709,0.831,latin
5710,0.617,latin
5711,0.785,latin
5712,0.681,latin
5713,0.856,latin
5714,0.787,latin
5715,0.825,latin
5716,0.795,latin
5717,0.743,latin
5718,0.843,latin
5719,0.7,latin
5720,0.908,latin
5721,0.794,latin
5726,0.846,latin
5727,0.763,latin
5728,0.877,latin
5729,0.867,latin
6388,0.669,latin
6399,0.811,latin
6400,0.668,latin
6401,0.676,latin
6499,0.789,latin
6500,0.55,latin
6501,0.9,latin
6502,0.65,latin
6503,0.713,latin
6504,0.676,latin
6505,0.683,latin
6538,0.811,latin
6539,0.595,latin
6544,0.645,latin
6545,0.655,latin
6546,0.748,latin
6547,0.852,latin
6548,0.68,latin
6549,0.743,latin
6550,0.71,latin
6551,0.633,latin
6552,0.681,latin
6553,0.696,latin
6554,0.807,latin
6555,0.678,latin
6556,0.753,latin
6557,0.699,latin
6558,0.614,latin
6559,0.806,latin
6560,0.527,latin
6561,0.652,latin
6566,0.755,latin
6567,0.486,latin
6568,0.548,latin
6569,0.591,latin
6570,0.597,latin
6571,0.479,latin
6572,0.699,latin
6573,0.701,latin
6578,0.74,latin
6579,0.611,latin
6581,0.588,latin
6582,0.679,latin
6583,0.72,latin
6584,0.715,latin
6585,0.715,latin
6586,0.743,latin
6587,0.686,latin
6658,0.708,latin
6662,0.701,latin
6682,0.699,latin
6683,0.87,latin
6730,0.603,latin
6731,0.652,latin
6732,0.714,latin
6733,0.475,latin
6734,0.776,latin
6735,0.552,latin
6736,0.756,latin
6737,0.592,latin
6738,0.559,latin
6739,0.555,latin
6740,0.847,latin
6741,0.68,latin
6742,0.727,latin
6756,0.856,latin
6757,0.587,latin
6758,0.728,latin
6759,0.861,latin
6760,0.722,latin
6761,0.795,latin
6930,0.753,latin
6931,0.607,latin
6932,0.893,latin
6933,0.479,latin
6934,0.907,latin
6935,0.483,latin
6940,0.643,latin
6941,0.523,latin
6942,0.708,latin
6943,0.704,latin
6944,0.609,latin
6945,0.511,latin
6946,0.628,latin
6947,0.445,latin
6948,0.748,latin
6949,0.907,latin
6950,0.735,latin
6951,0.535,latin
6952,0.72,latin
6953,0.636,latin
6954,0.83,latin
6955,0.46,latin
6956,0.774,latin
6957,0.82,latin
6958,0.779,latin
6959,0.626,latin
6960,0.731,latin
6961,0.509,latin
6962,0.66,latin
6963,0.371,latin
6964,0.348,latin
6967,0.763,latin
6968,0.794,latin
6969,0.546,latin
6970,0.592,latin
6971,0.47,latin
6972,0.499,latin
6973,0.602,latin
6974,0.617,latin
6975,0.653,latin
6976,0.553,latin
6977,0.762,latin
6978,0.51,latin
6979,0.507,latin
6980,0.751,latin
7080,0.76,latin
7081,0.74,latin
7082,0.683,latin
7083,0.784,latin
7084,0.854,latin
7085,0.538,latin
7086,0.978,latin
7087,0.622,latin
7088,0.69,latin
7089,0.839,latin
7090,0.712,latin
7091,0.65,latin
7092,0.746,latin
7093,0.736,latin
7094,0.828,latin
7095,0.917,latin
7097,0.844,latin
7098,0.864,latin
7099,0.742,latin
7100,0.805,latin
7101,0.669,latin
7102,0.782,latin
7103,0.813,latin
7104,0.579,latin
7105,0.769,latin
7107,0.807,latin
7108,0.768,latin
7109,0.694,latin
7113,0.563,latin
7114,0.746,latin
7115,0.616,latin
7116,0.321,latin
7117,0.68,latin
7121,0.629,latin
7133,0.631,latin
7134,0.704,latin
7138,0.671,latin
7139,0.539,latin
7140,0.566,latin
7141,0.733,latin
7142,0.809,latin
7154,0.701,latin
7155,0.611,latin
7172,0.752,latin
7173,0.655,latin
7174,0.669,latin
7200,0.702,latin
7217,0.355,latin
7219,0.747,latin
7220,0.69,latin
7230,0.888,latin
7231,0.597,latin
7232,0.923,latin
7239,0.743,latin
7240,0.378,latin
7241,0.711,latin
7242,0.569,latin
7243,0.855,latin
7247,0.606,latin
7248,0.587,latin
7249,0.611,latin
7257,0.607,latin
7258,0.881,latin
7259,0.699,latin
7260,0.694,latin
7261,0.749,latin
7262,0.79,latin
7263,0.767,latin
7265,0.841,latin
7266,0.863,latin
7290,0.728,latin
7291,0.854,latin
7292,0.645,latin
7298,0.579,latin
7299,0.754,latin
7300,0.763,latin
7301,0.782,latin
7302,0.603,latin
7303,0.672,latin
7304,0.778,latin
7305,0.81,latin
7306,0.71,latin
7307,0.589,latin
7308,0.698,latin
7309,0.704,latin
7310,0.711,latin
7311,0.707,latin
7629,0.626,latin
7633,0.738,latin
7636,0.848,latin
7637,0.747,latin
7638,0.697,latin
7639,0.662,latin
7640,0.718,latin
7641,0.643,latin
7642,0.688,latin
7643,0.747,latin
7644,0.688,latin
7656,0.778,latin
7657,0.666,latin
7658,0.763,latin
7659,0.759,latin
7660,0.62,latin
7661,0.819,latin
7662,0.61,latin
7663,0.79,latin
7664,0.758,latin
7665,0.682,latin
7666,0.771,latin
7667,0.834,latin
7681,0.803,latin
7682,0.745,latin
7683,0.784,latin
7684,0.804,latin
7685,0.77,latin
7686,0.663,latin
7687,0.804,latin
7688,0.8,latin
7689,0.753,latin
7690,0.775,latin
7691,0.822,latin
7692,0.815,latin
7693,0.765,latin
7699,0.657,latin
7700,0.736,latin
7701,0.722,latin
7702,0.736,latin
7703,0.804,latin
7704,0.859,latin
7705,0.667,latin
7706,0.824,latin
7707,0.613,latin
7708,0.669,latin
7709,0.748,latin
7710,0.708,latin
7711,0.699,latin
7712,0.724,latin
7713,0.659,latin
7714,0.8,latin
7715,0.555,latin
7716,0.734,latin
7717,0.716,latin
7718,0.597,latin
7719,0.77,latin
7720,0.641,latin
7721,0.546,latin
7722,0.706,latin
7723,0.424,latin
7724,0.791,latin
7725,0.729,latin
7726,0.767,latin
7744,0.75,latin
7745,0.675,latin
7746,0.804,latin
7747,0.673,latin
7748,0.775,latin
7749,0.726,latin
7750,0.721,latin
7751,0.818,latin
7764,0.644,latin
7765,0.624,latin
7766,0.667,latin
7767,0.673,latin
7771,0.734,latin
7772,0.647,latin
7773,0.685,latin
7774,0.739,latin
7775,0.785,latin
7776,0.768,latin
7777,0.841,latin
7778,0.718,latin
7779,0.724,latin
7780,0.647,latin
7781,0.75,latin
7782,0.738,latin
7783,0.748,latin
7784,0.744,latin
7785,0.855,latin
7786,0.785,latin
7787,0.672,latin
7788,0.743,latin
7789,0.6,latin
7790,0.759,latin
7791,0.816,latin
7792,0.768,latin
7793,0.641,latin
7794,0.795,latin
7795,0.767,latin
7796,0.711,latin
7797,0.841,latin
7798,0.691,latin
7799,0.768,latin
7800,0.627,latin
7801,0.555,latin
7802,0.815,latin
7803,0.792,latin
7804,0.771,latin
7805,0.611,latin
7806,0.895,latin
7807,0.618,latin
7808,0.737,latin
7809,0.826,latin
7810,0.85,latin
7811,0.727,latin
7846,0.787,latin
7847,0.655,latin
7848,0.825,latin
7849,0.544,latin
7850,0.858,latin
7851,0.85,latin
7852,0.749,latin
7853,0.88,latin
7854,0.813,latin
7855,0.748,latin
7856,0.714,latin
7857,0.744,latin
7858,0.641,latin
7859,0.653,latin
7860,0.765,latin
7861,0.825,latin
7862,0.682,latin
7863,0.838,latin
7864,0.724,latin
7865,0.675,latin
7866,0.853,latin
7867,0.767,latin
7868,0.822,latin
7899,0.873,latin
7900,0.879,latin
7901,0.799,latin
7902,0.801,latin
7903,0.783,latin
7904,0.667,latin
7905,0.753,latin
7906,0.801,latin
7907,0.862,latin
7908,0.573,latin
7909,0.627,latin
7910,0.713,latin
7911,0.583,latin
7912,0.881,latin
7914,0.568,latin
7915,0.708,latin
7916,0.529,latin
7918,0.756,latin
7919,0.687,latin
7920,0.534,latin
7921,0.476,latin
7922,0.607,latin
7923,0.735,latin
7924,0.646,latin
7925,0.803,latin
7926,0.824,latin
7927,0.77,latin
7928,0.439,latin
7929,0.798,latin
7930,0.84,latin
7931,0.594,latin
7932,0.709,latin
7933,0.627,latin
7934,0.708,latin
7935,0.9,latin
7936,0.654,latin
7937,0.234,latin
7938,0.325,latin
7939,0.73,latin
7941,0.788,latin
7949,0.883,latin
7963,0.691,latin
7977,0.862,latin
7978,0.8,latin
7979,0.796,latin
7981,0.715,latin
7982,0.804,latin
7983,0.768,latin
7984,0.741,latin
7985,0.743,latin
7986,0.704,latin
7988,0.884,latin
7989,0.801,latin
7990,0.803,latin
7991,0.773,latin
7992,0.747,latin
7993,0.771,latin
7997,0.639,latin
7998,0.755,latin
7999,0.798,latin
8000,0.747,latin
8001,0.698,latin
8002,0.745,latin
8003,0.743,latin
8004,0.646,latin
8009,0.614,latin
8013,0.721,latin
8014,0.638,latin
8015,0.724,latin
8016,0.745,latin
8017,0.551,latin
8018,0.738,latin
8019,0.829,latin
8020,0.589,latin
8021,0.655,latin
8022,0.751,latin
8023,0.725,latin
8024,0.733,latin
8025,0.785,latin
8026,0.741,latin
8027,0.742,latin
8028,0.711,latin
8029,0.659,latin
8030,0.731,latin
8031,0.855,latin
8032,0.857,latin
8033,0.762,latin
8034,0.772,latin
8037,0.69,latin
8038,0.671,latin
8039,0.744,latin
8040,0.626,latin
8041,0.75,latin
8042,0.584,latin
8043,0.894,latin
8044,0.494,latin
8045,0.728,latin
8046,0.683,latin
8048,0.859,latin
8049,0.819,latin
8050,0.709,latin
8053,0.793,latin
8054,0.883,latin
8055,0.794,latin
8056,0.854,latin
8057,0.736,latin
8058,0.636,latin
8059,0.478,latin
8060,0.738,latin
8061,0.845,latin
8110,0.744,latin
8261,0.8,latin
8262,0.788,latin
8263,0.649,latin
8264,0.764,latin
8265,0.442,latin
8266,0.729,latin
8267,0.541,latin
8268,0.724,latin
8269,0.809,latin
8271,0.826,latin
8272,0.786,latin
8273,0.731,latin
8274,0.737,latin
8287,0.828,latin
8290,0.76,latin
8291,0.708,latin
8292,0.766,latin
8293,0.747,latin
8294,0.71,latin
8297,0.733,latin
8298,0.774,latin
8299,0.857,latin
8300,0.771,latin
8301,0.837,latin
8304,0.864,latin
8305,0.757,latin
8306,0.814,latin
8307,0.81,latin
8308,0.639,latin
8309,0.772,latin
8310,0.862,latin
8311,0.709,latin
8312,0.853,latin
8313,0.68,latin
8314,0.834,latin
8315,0.831,latin
8316,0.851,latin
8320,0.817,latin
8321,0.732,latin
8322,0.673,latin
8323,0.649,latin
8324,0.718,latin
8325,0.747,latin
8326,0.738,latin
8327,0.728,latin
8339,0.785,latin
8393,0.775,latin
8394,0.881,latin
8395,0.713,latin
8396,0.727,latin
8397,0.729,latin
8398,0.871,latin
8405,0.79,latin
8456,0.751,latin
8457,0.775,latin
8458,0.84,latin
8459,0.727,latin
8465,0.761,latin
8466,0.651,latin
8467,0.904,latin
8468,0.75,latin
8469,0.756,latin
8470,0.791,latin
8471,0.836,latin
8472,0.677,latin
8473,0.766,latin
8474,0.754,latin
8475,0.636,latin
8483,0.69,latin
8484,0.87,latin
8485,0.684,latin
8486,0.684,latin
8487,0.783,latin
8488,0.723,latin
8489,0.876,latin
8490,0.739,latin
8491,0.673,latin
8492,0.527,latin
8493,0.757,latin
8494,0.663,latin
8495,0.553,latin
8496,0.743,latin
8497,0.8,latin
8498,0.516,latin
8499,0.649,latin
8501,0.685,latin
8502,0.737,latin
8503,0.813,latin
8504,0.765,latin
8505,0.742,latin
8506,0.738,latin
8509,0.73,latin
8510,0.871,latin
8511,0.755,latin
8512,0.777,latin
8513,0.753,latin
8514,0.696,latin
8515,0.75,latin
8516,0.666,latin
8519,0.694,latin
8520,0.75,latin
8521,0.933,latin
8522,0.794,latin
8523,0.774,latin
8524,0.737,latin
8525,0.859,latin
8526,0.639,latin
8527,0.827,latin
8528,0.761,latin
8529,0.792,latin
8530,0.76,latin
8531,0.674,latin
8532,0.777,latin
8534,0.65,latin
8535,0.788,latin
8536,0.695,latin
8537,0.659,latin
8538,0.8,latin
8539,0.717,latin
8540,0.728,latin
8541,0.709,latin
8542,0.747,latin
8543,0.672,latin
8544,0.725,latin
8545,0.748,latin
8546,0.817,latin
8547,0.739,latin
8548,0.729,latin
8549,0.839,latin
8550,0.86,latin
8551,0.795,latin
8552,0.691,latin
8553,0.688,latin
8554,0.673,latin
8555,0.679,latin
8556,0.758,latin
8561,0.759,latin
8562,0.796,latin
8563,0.88,latin
8564,0.816,latin
8565,0.855,latin
8566,0.536,latin
8567,0.832,latin
8568,0.605,latin
8569,0.796,latin
8570,0.733,latin
8571,0.584,latin
8572,0.9,latin
8573,0.677,latin
8574,0.819,latin
8575,0.84,latin
8576,0.729,latin
8577,0.866,latin
8578,0.711,latin
8579,0.777,latin
8580,0.795,latin
8581,0.751,latin
8582,0.861,latin
8583,0.849,latin
8584,0.772,latin
8585,0.851,latin
8586,0.648,latin
8587,0.681,latin
8588,0.691,latin
8589,0.552,latin
8590,0.774,latin
8591,0.703,latin
8592,0.743,latin
8593,0.627,latin
8594,0.618,latin
8598,0.696,latin
8599,0.74,latin
8600,0.777,latin
8601,0.769,latin
8602,0.729,latin
8603,0.807,latin
8671,0.781,latin
8672,0.843,latin
8673,0.887,latin
8674,0.705,latin
8678,0.808,latin
8686,0.746,latin
8687,0.813,latin
8688,0.626,latin
8689,0.693,latin
8690,0.897,latin
8691,0.824,latin
8692,0.898,latin
8693,0.542,latin
8694,0.75,latin
8695,0.868,latin
8696,0.679,latin
8697,0.888,latin
8698,0.864,latin
8699,0.712,latin
8700,0.737,latin
8701,0.806,latin
8702,0.625,latin
8703,0.788,latin
8704,0.812,latin
8705,0.741,latin
8706,0.824,latin
8707,0.643,latin
8708,0.704,latin
8709,0.579,latin
8710,0.819,latin
8711,0.651,latin
8712,0.895,latin
8713,0.679,latin
8714,0.676,latin
8715,0.655,latin
8716,0.558,latin
8717,0.768,latin
8718,0.495,latin
8719,0.816,latin
8720,0.632,latin
8721,0.755,latin
8722,0.734,latin
8723,0.582,latin
8724,0.63,latin
8725,0.823,latin
8726,0.568,latin
8727,0.824,latin
8728,0.774,latin
8729,0.806,latin
8730,0.669,latin
8731,0.956,latin
8732,0.846,latin
8733,0.914,latin
8734,0.806,latin
8735,0.867,latin
8736,0.868,latin
8737,0.859,latin
8738,0.906,latin
8739,0.904,latin
8740,0.759,latin
8744,0.754,latin
8745,0.911,latin
8746,0.847,latin
8747,0.847,latin
8748,0.597,latin
8749,0.689,latin
8750,0.854,latin
8751,0.779,latin
8752,0.611,latin
8762,0.888,latin
8763,0.668,latin
8764,0.827,latin
8765,0.823,latin
8766,0.738,latin
8767,0.808,latin
9237,0.731,latin
9258,0.86,latin
9262,0.76,latin
9263,0.847,latin
9266,0.832,latin
9267,0.77,latin
9268,0.858,latin
9269,0.602,latin
9270,0.749,latin
9271,0.817,latin
9272,0.69,latin
9273,0.772,latin
9274,0.822,latin
9275,0.663,latin
9276,0.823,latin
9277,0.729,latin
9278,0.73,latin
9279,0.729,latin
9280,0.812,latin
9290,0.767,latin
9291,0.826,latin
9292,0.701,latin
9293,0.824,latin
9294,0.717,latin
9295,0.788,latin
9296,0.899,latin
9297,0.74,latin
9298,0.702,latin
9299,0.777,latin
9300,0.777,latin
9301,0.685,latin
9305,0.815,latin
9306,0.687,latin
9307,0.65,latin
9308,0.695,latin
9309,0.748,latin
9310,0.671,latin
9316,0.865,latin
9317,0.732,latin
9318,0.627,latin
9319,0.685,latin
9320,0.725,latin
9321,0.832,latin
9322,0.744,latin
9323,0.684,latin
9324,0.761,latin
9325,0.757,latin
9326,0.852,latin
9327,0.736,latin
9328,0.775,latin
9329,0.832,latin
10688,0.676,latin
10705,0.731,latin
10706,0.806,latin
10707,0.643,latin
10708,0.578,latin
10709,0.892,latin
10710,0.669,latin
10711,0.709,latin
10712,0.725,latin
10713,0.664,latin
10714,0.726,latin
10715,0.659,latin
10716,0.531,latin
10717,0.432,latin
10718,0.594,latin
10719,0.659,latin
10720,0.739,latin
10721,0.621,latin
10722,0.733,latin
10723,0.685,latin
10724,0.726,latin
10725,0.705,latin
10726,0.792,latin
10727,0.646,latin
10728,0.76,latin
10729,0.712,latin
10730,0.526,latin
10731,0.753,latin
10732,0.578,latin
10733,0.735,latin
10734,0.637,latin
10735,0.666,latin
10736,0.711,latin
10737,0.643,latin
10738,0.719,latin
10739,0.694,latin
10740,0.665,latin
10741,0.828,latin
10742,0.747,latin
10743,0.739,latin
10744,0.535,latin
10745,0.805,latin
10746,0.73,latin
10747,0.6,latin
10748,0.648,latin
10749,0.732,latin
10750,0.626,latin
10751,0.751,latin
10752,0.634,latin
10753,0.812,latin
10754,0.653,latin
10755,0.676,latin
10756,0.748,latin
10757,0.553,latin
10758,0.661,latin
10759,0.675,latin
10760,0.693,latin
10761,0.869,latin
10762,0.673,latin
10763,0.636,latin
10764,0.636,latin
10957,0.638,latin
10958,0.691,latin
10959,0.636,latin
10960,0.73,latin
10961,0.657,latin
10962,0.661,latin
10963,0.641,latin
10964,0.772,latin
10975,0.68,latin
10976,0.719,latin
10977,0.71,latin
10978,0.468,latin
10979,0.84,latin
10980,0.676,latin
10981,0.687,latin
10982,0.749,latin
10983,0.819,latin
10984,0.74,latin
11052,0.794,latin
11053,0.715,latin
11054,0.655,latin
11055,0.734,latin
11056,0.626,latin
11057,0.754,latin
11058,0.54,latin
11059,0.635,latin
11069,0.622,latin
11070,0.753,latin
11071,0.635,latin
11072,0.765,latin
11073,0.754,latin
11074,0.727,latin
11075,0.679,latin
11076,0.658,latin
11077,0.721,latin
11078,0.646,latin
11079,0.677,latin
11080,0.84,latin
11081,0.685,latin
11082,0.824,latin
11083,0.392,latin
11084,0.645,latin
11085,0.49,latin
11086,0.742,latin
11087,0.587,latin
11088,0.762,latin
11089,0.63,latin
11090,0.753,latin
11091,0.741,latin
11092,0.503,latin
11093,0.712,latin
11094,0.765,latin
11095,0.722,latin
11096,0.379,latin
11097,0.682,latin
11443,0.695,latin
11786,0.867,latin
11799,0.649,latin
11801,0.705,latin
11802,0.834,latin
11803,0.785,latin
11804,0.72,latin
11805,0.715,latin
11806,0.844,latin
11807,0.693,latin
11808,0.708,latin
11809,0.813,latin
11810,0.609,latin
11811,0.646,latin
11812,0.765,latin
11813,0.775,latin
11814,0.744,latin
11815,0.703,latin
11816,0.473,latin
11817,0.704,latin
11818,0.75,latin
11819,0.697,latin
11820,0.707,latin
11821,0.694,latin
11822,0.757,latin
11823,0.757,latin
11824,0.739,latin
11825,0.774,latin
11826,0.662,latin
11827,0.762,latin
11828,0.711,latin
11829,0.74,latin
11830,0.7,latin
11831,0.766,latin
11832,0.846,latin
11833,0.693,latin
11834,0.79,latin
11835,0.683,latin
11836,0.747,latin
11837,0.808,latin
11838,0.524,latin
11839,0.675,latin
11840,0.675,latin
11841,0.728,latin
11842,0.807,latin
11843,0.591,latin
11844,0.89,latin
11845,0.624,latin
11846,0.829,latin
11847,0.753,latin
11848,0.699,latin
11849,0.847,latin
11850,0.703,latin
11851,0.701,latin
11852,0.763,latin
11853,0.855,latin
11854,0.764,latin
11855,0.726,latin
11856,0.862,latin
11857,0.691,latin
11858,0.904,latin
11859,0.753,latin
11860,0.715,latin
11861,0.794,latin
11862,0.762,latin
11863,0.505,latin
11864,0.704,latin
11865,0.656,latin
11866,0.78,latin
11867,0.634,latin
11868,0.659,latin
11869,0.765,latin
11870,0.623,latin
11872,0.628,latin
11873,0.705,latin
11874,0.875,latin
11875,0.631,latin
11876,0.641,latin
11877,0.566,latin
11878,0.56,latin
11879,0.643,latin
11892,0.685,latin
11893,0.479,latin
11894,0.635,latin
11901,0.599,latin
11902,0.58,latin
11903,0.706,latin
11904,0.743,latin
11905,0.781,latin
11906,0.66,latin
11907,0.499,latin
11908,0.705,latin
11909,0.711,latin
11910,0.422,latin
11918,0.679,latin
11920,0.688,latin
11928,0.683,latin
11930,0.835,latin
11931,0.426,latin
12006,0.755,latin
12019,0.874,latin
12026,0.795,latin
12027,0.687,latin
12028,0.78,latin
12029,0.553,latin
12030,0.524,latin
12031,0.594,latin
12032,0.662,latin
12033,0.612,latin
12034,0.378,latin
12036,0.894,latin
12037,0.673,latin
12038,0.637,latin
12109,0.774,latin
12111,0.72,latin
12112,0.673,latin
12113,0.885,latin
12149,0.784,latin
12150,0.682,latin
12151,0.76,latin
12152,0.685,latin
12167,0.868,latin
12168,0.762,latin
12169,0.694,latin
12170,0.888,latin
12171,0.724,latin
12172,0.725,latin
12173,0.688,latin
12174,0.617,latin
12175,0.893,latin
12181,0.696,latin
12182,0.802,latin
12183,0.733,latin
12184,0.731,latin
12185,0.798,latin
12186,0.711,latin
12187,0.761,latin
12196,0.716,latin
12197,0.781,latin
12198,0.638,latin
12199,0.852,latin
12200,0.617,latin
12201,0.687,latin
12202,0.595,latin
12246,0.669,latin
12247,0.478,latin
12257,0.88,latin
12260,0.757,latin
12261,0.515,latin
12262,0.76,latin
12263,0.888,latin
12264,0.757,latin
12265,0.72,latin
12266,0.765,latin
12267,0.521,latin
12268,0.609,latin
12269,0.827,latin
12270,0.704,latin
12271,0.702,latin
12276,0.638,latin
12277,0.811,latin
12278,0.595,latin
12279,0.878,latin
12280,0.665,latin
12281,0.699,latin
12282,0.742,latin
12283,0.72,latin
12284,0.598,latin
12285,0.829,latin
12286,0.83,latin
12287,0.799,latin
12288,0.646,latin
12289,0.717,latin
12290,0.849,latin
12291,0.571,latin
12292,0.461,latin
12293,0.703,latin
12294,0.644,latin
12295,0.769,latin
12296,0.875,latin
12311,0.83,latin
12360,0.752,latin
12368,0.838,latin
12369,0.643,latin
12370,0.698,latin
12373,0.575,latin
12374,0.6,latin
12375,0.815,latin
12376,0.833,latin
12377,0.809,latin
12378,0.499,latin
12379,0.621,latin
12380,0.543,latin
12381,0.653,latin
12382,0.685,latin
12383,0.633,latin
12384,0.604,latin
12385,0.773,latin
12386,0.658,latin
12387,0.506,latin
12388,0.703,latin
12389,0.624,latin
12390,0.677,latin
12391,0.64,latin
12392,0.486,latin
12393,0.552,latin
12394,0.677,latin
12395,0.749,latin
12396,0.793,latin
12397,0.857,latin
12398,0.727,latin
12399,0.636,latin
12400,0.482,latin
12401,0.634,latin
12402,0.741,latin
12403,0.697,latin
12404,0.403,latin
12405,0.61,latin
12406,0.636,latin
12407,0.781,latin
12408,0.762,latin
12409,0.548,latin
12410,0.715,latin
12411,0.442,latin
12412,0.764,latin
12413,0.596,latin
12414,0.747,latin
12415,0.653,latin
12416,0.799,latin
12417,0.771,latin
12418,0.662,latin
12419,0.607,latin
12420,0.736,latin
12421,0.463,latin
12422,0.735,latin
12423,0.652,latin
12424,0.592,latin
12425,0.617,latin
12426,0.564,latin
12427,0.542,latin
12428,0.508,latin
12429,0.482,latin
12430,0.674,latin
12565,0.718,latin
12566,0.75,latin
12567,0.781,latin
12568,0.914,latin
12569,0.638,latin
12570,0.694,latin
12571,0.686,latin
12572,0.683,latin
