,valence,playlist_genre
19307,0.159,edm
19308,0.679,edm
19309,0.607,edm
19310,0.833,edm
19311,0.788,edm
19312,0.179,edm
19313,0.73,edm
19314,0.387,edm
19315,0.415,edm
19316,0.428,edm
19317,0.6,edm
19318,0.962,edm
19352,0.17,edm
19357,0.116,edm
19358,0.3,edm
19360,0.545,edm
19361,0.448,edm
19362,0.695,edm
19363,0.129,edm
19364,0.68,edm
19365,0.763,edm
19372,0.74,edm
19373,0.47,edm
19374,0.446,edm
19375,0.287,edm
19376,0.513,edm
19378,0.678,edm
19467,0.707,edm
19468,0.579,edm
19469,0.684,edm
19470,0.54,edm
19471,0.523,edm
19472,0.171,edm
19474,0.0484,edm
19480,0.57,edm
20017,0.365,edm
20026,0.49,edm
20027,0.34,edm
20028,0.181,edm
20029,0.482,edm
20030,0.317,edm
20031,0.4,edm
20032,0.426,edm
20033,0.584,edm
20034,0.142,edm
20035,0.617,edm
20036,0.504,edm
20037,0.573,edm
20038,0.85,edm
20039,0.557,edm
20040,0.445,edm
20041,0.464,edm
20042,0.202,edm
20043,0.423,edm
20044,0.168,edm
20045,0.248,edm
20046,0.382,edm
20047,0.149,edm
20048,0.696,edm
20049,0.778,edm
20050,0.188,edm
20051,0.378,edm
20052,0.687,edm
20053,0.555,edm
20054,0.106,edm
20055,0.564,edm
20056,0.202,edm
20057,0.267,edm
20058,0.188,edm
20059,0.59,edm
20060,0.767,edm
20061,0.609,edm
20062,0.884,edm
20063,0.74,edm
20064,0.211,edm
20065,0.21,edm
20066,0.118,edm
20067,0.468,edm
20068,0.805,edm
20069,0.364,edm
20070,0.165,edm
20071,0.35,edm
20072,0.0977,edm
20073,0.337,edm
20074,0.644,edm
20075,0.415,edm
20076,0.508,edm
20077,0.652,edm
20078,0.438,edm
20079,0.394,edm
20080,0.176,edm
20081,0.108,edm
20082,0.456,edm
20083,0.177,edm
20084,0.76,edm
20085,0.125,edm
20086,0.366,edm
20087,0.397,edm
20088,0.484,edm
20089,0.0364,edm
20090,0.0369,edm
20091,0.232,edm
20092,0.0393,edm
20093,0.0532,edm
20094,0.412,edm
20095,0.203,edm
20096,0.0649,edm
20097,0.221,edm
20098,0.192,edm
20099,0.103,edm
20100,0.248,edm
20101,0.51,edm
20102,0.555,edm
20103,0.21,edm
20104,0.354,edm
20105,0.035,edm
20106,0.0936,edm
20107,0.742,edm
20108,0.216,edm
20109,0.859,edm
20110,0.343,edm
20111,0.174,edm
20112,0.433,edm
20113,0.26,edm
20114,0.186,edm
20115,0.106,edm
20116,0.239,edm
20117,0.555,edm
20118,0.182,edm
20119,0.524,edm
20120,0.0963,edm
20121,0.34,edm
20122,0.735,edm
20123,0.154,edm
20124,0.204,edm
20125,0.267,edm
20126,0.427,edm
20127,0.421,edm
20128,0.0667,edm
20129,0.0399,edm
20130,0.698,edm
20131,0.716,edm
20132,0.115,edm
20133,0.127,edm
20134,0.411,edm
20135,0.301,edm
20136,0.137,edm
20137,0.373,edm
20138,0.137,edm
20139,0.525,edm
20140,0.171,edm
20141,0.122,edm
20142,0.682,edm
20143,0.102,edm
20144,0.119,edm
20145,0.0593,edm
20146,0.694,edm
20147,0.372,edm
20148,0.878,edm
20149,0.0399,edm
20150,0.101,edm
20156,0.621,edm
20157,0.34,edm
20158,0.962,edm
20159,0.853,edm
20160,0.562,edm
20161,0.735,edm
20162,0.713,edm
20164,0.435,edm
20165,0.773,edm
20166,0.427,edm
20167,0.816,edm
20168,0.73,edm
20169,0.267,edm
20170,0.421,edm
20171,0.402,edm
20172,0.181,edm
20174,0.561,edm
20175,0.669,edm
20176,0.264,edm
20177,0.795,edm
20178,0.95,edm
20179,0.543,edm
20180,0.513,edm
20197,0.845,edm
20205,0.792,edm
20206,0.542,edm
20207,0.685,edm
20208,0.108,edm
20209,0.53,edm
20210,0.351,edm
20211,0.554,edm
20214,0.449,edm
20215,0.618,edm
20216,0.169,edm
20217,0.681,edm
20218,0.424,edm
20219,0.816,edm
20220,0.591,edm
20221,0.409,edm
20222,0.858,edm
20223,0.209,edm
20224,0.864,edm
20225,0.834,edm
20226,0.381,edm
20227,0.386,edm
20228,0.731,edm
20229,0.362,edm
20230,0.652,edm
20231,0.35,edm
20232,0.231,edm
20233,0.366,edm
20234,0.606,edm
20235,0.177,edm
20236,0.587,edm
20237,0.369,edm
20238,0.209,edm
20239,0.703,edm
20240,0.177,edm
20241,0.333,edm
20242,0.846,edm
20243,0.196,edm
20244,0.543,edm
20245,0.686,edm
20246,0.579,edm
20247,0.783,edm
20248,0.545,edm
20249,0.292,edm
20250,0.546,edm
20251,0.76,edm
20252,0.638,edm
20253,0.833,edm
20254,0.591,edm
20255,0.556,edm
20256,0.492,edm
20257,0.64,edm
20258,0.824,edm
20259,0.479,edm
20260,0.644,edm
20261,0.52,edm
20262,0.688,edm
20263,0.42,edm
20264,0.845,edm
20265,0.184,edm
20267,0.535,edm
20268,0.825,edm
20269,0.159,edm
20270,0.442,edm
20271,0.705,edm
20272,0.569,edm
20273,0.887,edm
20274,0.888,edm
20275,0.744,edm
20276,0.695,edm
20277,0.726,edm
20278,0.698,edm
20279,0.16,edm
20280,0.894,edm
20281,0.757,edm
20282,0.435,edm
20283,0.41,edm
20284,0.819,edm
20285,0.905,edm
20286,0.414,edm
20287,0.738,edm
20288,0.654,edm
20289,0.346,edm
20290,0.636,edm
20291,0.911,edm
20292,0.747,edm
20293,0.607,edm
20294,0.825,edm
20295,0.817,edm
20296,0.673,edm
20297,0.655,edm
20298,0.709,edm
20299,0.726,edm
20300,0.72,edm
20301,0.864,edm
20302,0.713,edm
20303,0.509,edm
20304,0.897,edm
20305,0.803,edm
20306,0.759,edm
20307,0.728,edm
20308,0.294,edm
20309,0.808,edm
20310,0.709,edm
20311,0.607,edm
20312,0.665,edm
20313,0.927,edm
20314,0.357,edm
20315,0.753,edm
20316,0.854,edm
20317,0.698,edm
20318,0.853,edm
20319,0.767,edm
20320,0.0705,edm
20321,0.425,edm
20322,0.319,edm
20323,0.903,edm
20324,0.355,edm
20325,0.813,edm
20326,0.794,edm
20327,0.349,edm
20328,0.603,edm
20329,0.925,edm
20330,0.836,edm
20331,0.481,edm
20332,0.87,edm
20333,0.883,edm
20334,0.965,edm
20335,0.769,edm
20336,0.703,edm
20337,0.921,edm
20338,0.736,edm
20339,0.707,edm
20340,0.475,edm
20341,0.653,edm
20342,0.911,edm
20343,0.719,edm
20344,0.457,edm
20345,0.664,edm
20346,0.828,edm
20347,0.481,edm
20348,0.487,edm
20349,0.724,edm
20350,0.596,edm
20351,0.768,edm
20352,0.747,edm
20353,0.899,edm
20354,0.914,edm
20355,0.799,edm
20356,0.537,edm
20357,0.717,edm
20358,0.562,edm
20359,0.419,edm
20360,0.898,edm
20361,0.92,edm
20362,0.702,edm
20363,0.653,edm
20369,0.821,edm
20373,0.559,edm
20376,0.788,edm
20377,0.823,edm
20378,0.596,edm
20379,0.228,edm
20380,0.352,edm
20381,0.732,edm
20382,0.935,edm
20383,0.527,edm
20384,0.842,edm
20385,0.675,edm
20386,0.836,edm
20387,0.949,edm
20388,0.544,edm
20389,0.958,edm
20390,0.796,edm
20391,0.824,edm
20392,0.588,edm
20393,0.597,edm
20394,0.926,edm
20395,0.416,edm
20396,0.715,edm
20397,0.961,edm
20398,0.829,edm
20399,0.907,edm
20400,0.514,edm
20401,0.404,edm
20402,0.893,edm
20403,0.825,edm
20404,0.751,edm
20405,0.716,edm
20406,0.963,edm
20408,0.688,edm
20409,0.776,edm
20410,0.667,edm
20411,0.861,edm
20412,0.932,edm
20413,0.875,edm
20414,0.732,edm
20424,0.0771,edm
20431,0.131,edm
20441,0.476,edm
20449,0.179,edm
20450,0.121,edm
20451,0.68,edm
20452,0.361,edm
20453,0.0935,edm
20454,0.266,edm
20455,0.525,edm
20456,0.26,edm
20457,0.169,edm
20458,0.536,edm
20459,0.305,edm
20460,0.667,edm
20461,0.425,edm
20462,0.113,edm
20463,0.216,edm
20464,0.392,edm
20465,0.0937,edm
20466,0.51,edm
20467,0.389,edm
20468,0.106,edm
20469,0.352,edm
20470,0.27,edm
20471,0.415,edm
20473,0.0394,edm
20474,0.0825,edm
20475,0.759,edm
20476,0.625,edm
20477,0.0377,edm
20478,0.176,edm
20538,0.273,edm
21118,0.466,edm
21119,0.35,edm
21120,0.393,edm
21121,0.616,edm
21122,0.322,edm
21123,0.48,edm
21124,0.206,edm
21125,0.186,edm
21126,0.502,edm
21127,0.7,edm
21128,0.769,edm
21129,0.204,edm
21130,0.407,edm
21131,0.202,edm
21132,0.385,edm
21133,0.392,edm
21134,0.675,edm
21135,0.556,edm
21136,0.477,edm
21137,0.065,edm
21138,0.536,edm
21139,0.26,edm
21140,0.452,edm
21141,0.615,edm
21142,0.119,edm
21143,0.425,edm
21144,0.192,edm
21145,0.732,edm
21146,0.46,edm
21147,0.537,edm
21148,0.297,edm
21149,0.534,edm
21150,0.146,edm
21151,0.346,edm
21152,0.64,edm
21153,0.33,edm
21154,0.484,edm
21155,0.272,edm
21156,0.374,edm
21157,0.786,edm
21158,0.392,edm
21159,0.665,edm
21160,0.277,edm
21161,0.345,edm
21162,0.461,edm
21163,0.611,edm
21164,0.637,edm
21165,0.351,edm
21166,0.252,edm
21167,0.498,edm
21168,0.235,edm
21169,0.626,edm
22182,0.2,edm
22183,0.574,edm
22184,0.576,edm
22185,0.142,edm
22186,0.824,edm
22187,0.241,edm
22188,0.402,edm
22189,0.469,edm
22190,0.707,edm
22191,0.261,edm
22192,0.526,edm
22193,0.676,edm
22194,0.309,edm
22195,0.0949,edm
22196,0.246,edm
22197,0.112,edm
22198,0.364,edm
22201,0.198,edm
22202,0.314,edm
22203,0.305,edm
22204,0.836,edm
22205,0.324,edm
22206,0.734,edm
22207,0.596,edm
22208,0.262,edm
22209,0.459,edm
22210,0.783,edm
22211,0.296,edm
22212,0.465,edm
22384,0.842,edm
22385,0.366,edm
22386,0.218,edm
22392,0.743,edm
22393,0.545,edm
22394,0.244,edm
22395,0.343,edm
22396,0.559,edm
22397,0.342,edm
22398,0.425,edm
22399,0.537,edm
22400,0.223,edm
22401,0.407,edm
22402,0.378,edm
22403,0.365,edm
22404,0.274,edm
22405,0.109,edm
22406,0.353,edm
22407,0.0424,edm
22408,0.352,edm
22409,0.308,edm
22410,0.0695,edm
22411,0.22,edm
22412,0.164,edm
22413,0.43,edm
22414,0.309,edm
22415,0.165,edm
22416,0.355,edm
22417,0.16,edm
22418,0.302,edm
22419,0.189,edm
22420,0.294,edm
22421,0.0959,edm
22422,0.219,edm
22423,0.237,edm
22424,0.23,edm
22425,0.343,edm
22426,0.0736,edm
22427,0.389,edm
22428,0.936,edm
22429,0.405,edm
22430,0.281,edm
22431,0.0812,edm
22432,0.0855,edm
22433,0.0567,edm
22434,0.128,edm
22435,0.578,edm
22436,0.192,edm
22437,0.208,edm
22438,0.191,edm
22439,0.14,edm
22440,0.334,edm
22441,0.714,edm
22442,0.212,edm
22443,0.165,edm
22444,0.0624,edm
22445,0.0915,edm
22446,0.198,edm
22447,0.568,edm
22448,0.509,edm
22449,0.64,edm
22450,0.13,edm
22451,0.337,edm
22452,0.136,edm
22453,0.186,edm
22454,0.213,edm
22455,0.711,edm
22456,0.411,edm
22457,0.0815,edm
22458,0.127,edm
22459,0.0376,edm
22460,0.182,edm
22461,0.545,edm
22462,0.448,edm
22463,0.168,edm
22464,0.0329,edm
22465,0.084,edm
22466,0.516,edm
22467,0.407,edm
22468,0.159,edm
22469,0.577,edm
22470,0.0333,edm
22471,0.287,edm
22472,0.184,edm
22473,0.744,edm
22474,0.307,edm
22475,0.319,edm
22476,0.792,edm
22477,0.234,edm
22478,0.112,edm
22479,0.408,edm
22480,0.641,edm
22481,0.411,edm
22482,0.43,edm
22483,0.0605,edm
22484,0.438,edm
22485,0.27,edm
22486,0.311,edm
22487,0.782,edm
22488,0.38,edm
22489,0.322,edm
22490,0.375,edm
22491,0.165,edm
22492,0.312,edm
22493,0.364,edm
22494,0.586,edm
22495,0.201,edm
22496,0.0795,edm
22497,0.422,edm
18,0.544,latin
19,0.64,latin
22,0.657,latin
23,0.632,latin
32,0.912,latin
33,0.91,latin
34,0.919,latin
35,0.927,latin
36,0.753,latin
37,0.69,latin
39,0.875,latin
40,0.77,latin
41,0.963,latin
48,0.949,latin
139,0.0384,latin
140,1e-05,latin
141,0.0718,latin
142,0.0534,latin
143,0.0388,latin
145,0.0338,latin
146,0.0116,latin
147,0.422,latin
148,0.0234,latin
149,0.0139,latin
150,0.0159,latin
154,1e-05,latin
155,0.0122,latin
158,1e-05,latin
160,0.0223,latin
162,1e-05,latin
206,0.664,latin
207,0.961,latin
208,0.923,latin
209,0.961,latin
210,0.808,latin
214,0.711,latin
222,0.952,latin
223,0.699,latin
224,0.801,latin
225,0.637,latin
226,0.507,latin
232,0.738,latin
233,0.351,latin
257,0.697,latin
258,0.846,latin
259,0.388,latin
260,0.109,latin
261,0.361,latin
262,0.517,latin
263,0.638,latin
264,0.546,latin
265,0.552,latin
267,0.325,latin
269,0.887,latin
270,0.678,latin
271,0.255,latin
272,0.0695,latin
341,0.889,latin
342,0.705,latin
343,0.253,latin
344,0.867,latin
345,0.808,latin
346,0.504,latin
352,0.885,latin
353,0.361,latin
354,0.388,latin
355,0.769,latin
356,0.836,latin
357,0.268,latin
359,0.444,latin
360,0.482,latin
361,0.646,latin
387,0.618,latin
388,0.715,latin
396,0.39,latin
397,0.42,latin
406,0.673,latin
407,0.431,latin
408,0.317,latin
409,0.588,latin
410,0.241,latin
411,0.582,latin
412,0.232,latin
416,0.291,latin
417,0.434,latin
418,0.385,latin
419,0.797,latin
429,0.417,latin
430,0.439,latin
511,0.713,latin
512,0.891,latin
513,0.511,latin
514,0.911,latin
515,0.891,latin
516,0.459,latin
520,0.852,latin
526,0.971,latin
527,0.76,latin
528,0.605,latin
529,0.772,latin
530,0.76,latin
531,0.766,latin
532,0.895,latin
543,0.932,latin
544,0.948,latin
545,0.954,latin
551,0.87,latin
554,0.846,latin
555,0.303,latin
560,0.91,latin
561,0.76,latin
562,0.893,latin
563,0.77,latin
564,0.728,latin
566,0.685,latin
567,0.604,latin
568,0.576,latin
581,0.602,latin
645,0.523,latin
646,0.461,latin
647,0.437,latin
648,0.754,latin
649,0.91,latin
650,0.85,latin
651,0.488,latin
652,0.41,latin
653,0.417,latin
654,0.714,latin
656,0.64,latin
657,0.864,latin
658,0.59,latin
659,0.621,latin
660,0.401,latin
661,0.768,latin
662,0.559,latin
663,0.805,latin
664,0.561,latin
799,0.498,latin
800,0.767,latin
801,0.688,latin
807,0.62,latin
808,0.695,latin
809,0.353,latin
810,0.296,latin
811,0.247,latin
812,0.599,latin
813,0.363,latin
815,0.623,latin
818,0.186,latin
833,0.464,latin
834,0.926,latin
835,0.707,latin
836,0.882,latin
837,0.716,latin
838,0.376,latin
839,0.642,latin
840,0.701,latin
847,0.708,latin
856,0.657,latin
857,0.846,latin
858,0.567,latin
859,0.612,latin
860,0.651,latin
861,0.827,latin
862,0.638,latin
863,0.754,latin
864,0.536,latin
865,0.714,latin
866,0.712,latin
867,0.451,latin
868,0.149,latin
870,0.962,latin
871,0.687,latin
872,0.804,latin
873,0.922,latin
874,0.598,latin
875,0.715,latin
876,0.771,latin
877,0.805,latin
878,0.824,latin
879,0.732,latin
885,0.737,latin
886,0.811,latin
887,0.756,latin
888,0.689,latin
889,0.723,latin
890,0.439,latin
891,0.471,latin
892,0.831,latin
893,0.718,latin
894,0.23,latin
895,0.833,latin
907,0.411,latin
908,0.825,latin
923,0.775,latin
931,0.976,latin
932,0.909,latin
933,0.82,latin
934,0.861,latin
935,0.618,latin
963,0.693,latin
964,0.53,latin
965,0.669,latin
966,0.514,latin
967,0.827,latin
968,0.426,latin
969,0.682,latin
970,0.587,latin
979,0.344,latin
980,0.609,latin
981,0.502,latin
982,0.713,latin
983,0.771,latin
984,0.124,latin
985,0.864,latin
986,0.459,latin
987,0.573,latin
988,0.461,latin
996,0.477,latin
997,0.609,latin
998,0.601,latin
999,0.721,latin
1001,0.736,latin
1002,0.532,latin
1013,0.461,latin
1014,0.91,latin
1018,0.633,latin
1045,0.949,latin
1046,0.763,latin
1047,0.806,latin
1068,0.806,latin
1069,0.955,latin
1085,0.483,latin
1086,0.653,latin
1087,0.618,latin
1101,0.513,latin
1102,0.379,latin
1103,0.479,latin
1113,0.549,latin
1114,0.224,latin
1122,0.813,latin
1126,0.818,latin
1127,0.962,latin
1128,0.887,latin
1133,0.646,latin
1134,0.288,latin
1135,0.392,latin
1136,0.681,latin
1149,0.393,latin
1150,0.657,latin
1151,0.706,latin
1160,0.664,latin
1173,0.613,latin
1174,0.966,latin
1175,0.869,latin
1177,0.882,latin
1178,0.883,latin
1180,0.807,latin
1181,0.733,latin
1182,0.867,latin
1183,0.449,latin
1184,0.787,latin
1186,0.945,latin
1187,0.741,latin
1189,0.598,latin
1190,0.858,latin
1191,0.838,latin
1204,0.871,latin
1206,0.966,latin
1208,0.872,latin
1209,0.885,latin
1210,0.768,latin
1211,0.94,latin
1213,0.952,latin
1214,0.838,latin
1216,0.928,latin
1217,0.844,latin
1218,0.839,latin
1222,0.759,latin
1223,0.333,latin
1226,0.461,latin
1227,0.767,latin
1234,0.835,latin
1235,0.823,latin
1236,0.924,latin
1237,0.967,latin
1238,0.964,latin
1239,0.467,latin
1240,0.962,latin
1241,0.874,latin
1242,0.435,latin
1243,0.44,latin
1244,0.75,latin
1245,0.565,latin
1246,0.256,latin
1247,0.93,latin
1248,0.586,latin
1249,0.655,latin
1250,0.94,latin
1251,0.515,latin
1252,0.542,latin
1253,0.843,latin
1254,0.431,latin
1255,0.477,latin
1256,0.539,latin
1271,0.808,latin
1272,0.919,latin
1273,0.817,latin
1274,0.641,latin
1275,0.827,latin
1276,0.94,latin
1277,0.961,latin
1278,0.722,latin
1279,0.699,latin
1280,0.63,latin
1281,0.699,latin
1282,0.888,latin
1283,0.861,latin
1284,0.157,latin
1285,0.7,latin
1286,0.595,latin
1287,0.971,latin
1288,0.701,latin
1290,0.967,latin
1291,0.848,latin
1294,0.401,latin
1295,0.86,latin
1296,0.7,latin
1297,0.573,latin
1298,0.853,latin
1299,0.299,latin
1300,0.231,latin
1301,0.398,latin
1302,0.826,latin
1305,0.886,latin
1306,0.542,latin
1307,0.843,latin
1308,0.843,latin
1309,0.853,latin
1310,0.807,latin
1313,0.789,latin
1314,0.871,latin
1329,0.902,latin
1335,0.896,latin
1336,0.638,latin
1339,0.482,latin
1355,0.916,latin
1356,0.842,latin
1357,0.727,latin
1358,0.585,latin
1359,0.688,latin
1360,0.536,latin
1361,0.261,latin
1362,0.324,latin
1363,0.798,latin
1364,0.715,latin
1365,0.861,latin
1385,0.734,latin
1386,0.729,latin
1387,0.659,latin
1388,0.609,latin
1389,0.414,latin
1390,0.307,latin
1391,0.458,latin
1392,0.29,latin
1393,0.376,latin
1394,0.885,latin
1395,0.913,latin
1396,0.715,latin
1397,0.961,latin
1398,0.964,latin
1399,0.803,latin
1447,0.614,latin
1462,0.762,latin
1463,0.534,latin
1471,0.749,latin
1472,0.748,latin
1473,0.717,latin
1478,0.871,latin
1489,0.652,latin
1491,0.806,latin
1604,0.664,latin
1605,0.699,latin
1606,0.728,latin
1617,0.63,latin
1621,0.435,latin
1622,0.461,latin
1623,0.106,latin
1624,0.269,latin
1625,0.684,latin
1626,0.482,latin
1627,0.628,latin
1628,0.506,latin
1629,0.638,latin
1630,0.521,latin
1631,0.309,latin
1632,0.709,latin
1633,0.733,latin
1634,0.271,latin
1643,0.655,latin
1644,0.413,latin
1645,0.629,latin
1646,0.088,latin
1647,0.481,latin
1648,0.934,latin
1655,0.543,latin
1656,0.237,latin
1663,0.112,latin
1664,0.425,latin
1665,0.552,latin
1666,0.271,latin
1667,0.278,latin
1668,0.45,latin
1669,0.925,latin
1670,0.203,latin
1671,0.247,latin
1672,0.365,latin
1673,0.2,latin
1677,0.927,latin
1678,0.934,latin
1679,0.196,latin
1680,0.916,latin
1681,0.961,latin
1682,0.519,latin
1683,0.843,latin
1684,0.915,latin
1685,0.911,latin
1686,0.86,latin
1687,0.841,latin
1688,0.959,latin
1689,0.905,latin
1692,0.824,latin
1693,0.783,latin
1694,0.967,latin
1695,0.882,latin
1696,0.752,latin
1697,0.651,latin
1698,0.855,latin
1699,0.963,latin
1703,0.972,latin
1704,0.921,latin
1705,0.69,latin
1706,0.825,latin
1707,0.855,latin
1708,0.802,latin
1709,0.822,latin
1710,0.639,latin
1711,0.928,latin
1712,0.886,latin
1713,0.59,latin
1714,0.833,latin
1715,0.74,latin
1716,0.859,latin
1717,0.926,latin
1718,0.942,latin
1719,0.69,latin
1720,0.61,latin
1721,0.883,latin
1722,0.638,latin
1723,0.752,latin
1724,0.646,latin
1725,0.69,latin
1726,0.669,latin
1727,0.277,latin
1728,0.732,latin
1729,0.811,latin
1730,0.128,latin
1731,0.219,latin
1732,0.679,latin
1741,0.641,latin
1749,0.729,latin
1750,0.771,latin
1751,0.921,latin
1752,0.716,latin
1753,0.758,latin
1754,0.878,latin
1755,0.675,latin
1756,0.815,latin
1758,0.96,latin
1759,0.439,latin
1760,0.96,latin
1761,0.852,latin
1762,0.689,latin
1763,0.716,latin
1764,0.89,latin
1766,0.721,latin
1767,0.491,latin
1768,0.638,latin
1769,0.794,latin
1770,0.656,latin
1786,0.59,latin
1787,0.456,latin
1788,0.591,latin
1789,0.855,latin
1799,0.788,latin
1800,0.966,latin
1801,0.963,latin
1825,0.621,latin
1826,0.392,latin
1827,0.543,latin
1828,0.78,latin
1829,0.968,latin
1830,0.964,latin
1832,0.71,latin
1833,0.662,latin
1834,0.798,latin
1835,0.788,latin
1836,0.829,latin
1842,0.589,latin
1843,0.504,latin
1844,0.828,latin
1845,0.759,latin
1846,0.232,latin
1857,0.267,latin
1858,0.632,latin
1859,0.491,latin
1863,0.749,latin
1864,0.382,latin
1865,0.339,latin
1866,0.797,latin
1867,0.225,latin
1868,0.84,latin
1869,0.516,latin
1870,0.779,latin
1871,0.771,latin
1872,0.704,latin
1873,0.17,latin
1877,0.127,latin
1879,0.277,latin
1880,0.271,latin
1881,0.354,latin
1882,0.155,latin
1883,0.158,latin
1884,0.793,latin
1885,0.398,latin
1886,0.551,latin
1887,0.895,latin
1888,0.632,latin
1889,0.541,latin
1907,0.616,latin
1908,0.832,latin
1909,0.127,latin
1910,0.576,latin
1911,0.405,latin
1912,0.82,latin
1913,0.828,latin
1914,0.146,latin
1915,0.286,latin
1916,0.345,latin
1917,0.317,latin
1918,0.193,latin
1919,0.634,latin
1920,0.535,latin
1921,0.429,latin
1922,0.458,latin
1923,0.739,latin
1924,0.333,latin
1925,0.577,latin
1926,0.643,latin
1927,0.734,latin
1929,0.541,latin
1945,0.209,latin
1946,0.487,latin
1947,0.497,latin
1948,0.63,latin
2069,0.32,latin
2078,0.531,latin
2079,0.474,latin
2080,0.499,latin
2081,0.688,latin
2082,0.431,latin
2083,0.66,latin
2084,0.334,latin
2085,0.281,latin
2086,0.543,latin
2087,0.567,latin
2088,0.9,latin
2089,0.734,latin
2090,0.668,latin
2091,0.124,latin
2092,0.227,latin
2093,0.778,latin
2094,0.317,latin
2095,0.751,latin
2096,0.371,latin
2097,0.498,latin
2098,0.369,latin
2099,0.901,latin
2100,0.714,latin
2101,0.44,latin
2102,0.691,latin
2103,0.331,latin
2104,0.461,latin
2105,0.831,latin
2106,0.476,latin
2107,0.43,latin
2108,0.185,latin
2109,0.555,latin
2110,0.689,latin
2111,0.298,latin
2112,0.357,latin
2113,0.315,latin
2128,0.503,latin
2129,0.559,latin
2194,0.477,latin
2195,0.645,latin
2217,0.791,latin
2218,0.875,latin
2219,0.388,latin
2220,0.784,latin
2230,0.346,latin
2231,0.742,latin
2273,0.546,latin
2284,0.962,latin
2285,0.734,latin
2287,0.732,latin
2288,0.836,latin
2289,0.729,latin
2290,0.782,latin
2291,0.405,latin
2292,0.579,latin
2293,0.449,latin
2294,0.426,latin
2295,0.633,latin
2296,0.494,latin
2297,0.888,latin
2298,0.474,latin
2299,0.397,latin
2300,0.567,latin
2301,0.685,latin
2302,0.553,latin
2303,0.775,latin
2304,0.565,latin
2315,0.81,latin
2316,0.505,latin
2317,0.255,latin
2346,0.627,latin
2347,0.237,latin
2354,0.603,latin
2355,0.73,latin
2637,0.553,latin
2823,0.535,latin
3027,0.502,latin
3038,0.844,latin
3075,0.265,latin
3096,0.648,latin
3097,0.294,latin
3098,0.743,latin
3099,0.476,latin
3100,0.553,latin
3101,0.818,latin
3102,0.381,latin
3103,0.754,latin
3104,0.931,latin
3105,0.591,latin
3106,0.255,latin
3108,0.328,latin
3109,0.507,latin
3110,0.29,latin
3111,0.571,latin
3112,0.762,latin
3113,0.728,latin
3117,0.794,latin
3123,0.669,latin
3124,0.651,latin
3125,0.751,latin
3126,0.713,latin
3147,0.882,latin
3148,0.951,latin
3150,0.626,latin
3151,0.295,latin
3152,0.808,latin
3153,0.658,latin
3155,0.922,latin
3157,0.801,latin
3158,0.641,latin
3159,0.49,latin
3160,0.482,latin
3161,0.663,latin
3162,0.818,latin
3163,0.624,latin
3164,0.586,latin
3165,0.621,latin
3532,0.243,latin
3533,0.535,latin
3534,0.499,latin
3535,0.141,latin
3536,0.29,latin
3537,0.503,latin
3538,0.489,latin
3539,0.567,latin
3540,0.322,latin
3541,0.864,latin
3542,0.44,latin
3543,0.702,latin
3544,0.798,latin
3545,0.68,latin
3555,0.228,latin
3583,0.677,latin
3584,0.589,latin
3585,0.516,latin
3586,0.442,latin
3587,0.945,latin
3588,0.134,latin
3598,0.62,latin
3599,0.573,latin
3600,0.518,latin
3601,0.593,latin
3603,0.613,latin
3604,0.431,latin
3605,0.149,latin
3606,0.546,latin
3607,0.226,latin
3608,0.35,latin
3609,0.58,latin
3610,0.18,latin
3611,0.562,latin
3614,0.506,latin
3615,0.568,latin
3629,0.531,latin
3639,0.857,latin
3640,0.84,latin
3641,0.788,latin
3644,0.595,latin
3655,0.152,latin
3657,0.263,latin
3658,0.664,latin
3659,0.323,latin
3660,0.338,latin
3661,0.663,latin
3662,0.38,latin
3663,0.488,latin
3664,0.696,latin
3665,0.371,latin
3666,0.413,latin
3667,0.799,latin
3669,0.307,latin
3670,0.576,latin
3671,0.89,latin
3672,0.593,latin
3673,0.802,latin
3674,0.248,latin
3675,0.379,latin
3676,0.321,latin
3677,0.508,latin
3678,0.396,latin
3679,0.256,latin
3692,0.483,latin
3694,0.261,latin
3708,0.722,latin
3721,0.57,latin
3731,0.624,latin
3732,0.822,latin
3733,0.751,latin
3734,0.359,latin
3735,0.78,latin
3777,0.663,latin
3782,0.633,latin
3783,0.553,latin
3784,0.854,latin
3785,0.653,latin
3786,0.565,latin
3787,0.69,latin
3789,0.827,latin
3790,0.754,latin
3791,0.59,latin
3792,0.836,latin
3795,0.789,latin
3796,0.78,latin
3797,0.441,latin
3798,0.497,latin
3799,0.636,latin
3815,0.867,latin
3842,0.613,latin
3846,0.749,latin
3847,0.509,latin
3848,0.932,latin
3851,0.511,latin
3852,0.584,latin
3853,0.586,latin
3854,0.495,latin
3855,0.581,latin
4328,0.839,latin
4329,0.515,latin
4368,0.654,latin
4369,0.913,latin
4370,0.572,latin
4371,0.732,latin
4372,0.931,latin
4373,0.562,latin
4374,0.784,latin
4375,0.458,latin
4376,0.45,latin
4377,0.571,latin
